abundance,growth_rate,reactions,metabolites,taxon,tradeoff,sample_id
0.09735382887625464,0.15462115893728345,2650,1613,g__Alistipes,0.4,ERR1513777
0.16122692496665963,0.2560669097202784,3293,1883,g__Bacteroides,0.4,ERR1513777
0.025900189513581806,0.04113569402057602,2808,1732,g__Blautia,0.4,ERR1513777
0.14894363725696638,0.23655811068459612,1895,1399,g__Butyrivibrio,0.4,ERR1513777
0.02246086895486769,0.03567323094291083,2826,1639,g__Erysipelatoclostridium,0.4,ERR1513777
0.1771601038815189,0.28137260367731676,1986,1472,g__Faecalibacterium,0.4,ERR1513777
0.03607777075875623,0.05730012632447079,1369,1170,g__Lachnospira,0.4,ERR1513777
0.057134835403944685,0.09074378032681059,2526,1594,g__Odoribacter,0.4,ERR1513777
0.11953393696918647,0.18984847388079626,2879,1747,g__Parabacteroides,0.4,ERR1513777
0.019091738611637536,0.030323785044793484,1019,945,g__Phascolarctobacterium,0.4,ERR1513777
0.11995507826209026,0.1905173465412025,2712,1656,g__Phocaeicola,0.4,ERR1513777
0.015161086544535692,0.018059583303416588,2274,1386,g__Akkermansia,0.30000000000000004,ERR1513777
0.09735382887625464,0.1159659326402288,2650,1613,g__Alistipes,0.30000000000000004,ERR1513777
0.16122692496665963,0.19205029050764552,3293,1883,g__Bacteroides,0.30000000000000004,ERR1513777
0.025900189513581806,0.030851787461641012,2808,1732,g__Blautia,0.30000000000000004,ERR1513777
0.14894363725696638,0.17741868093676502,1895,1399,g__Butyrivibrio,0.30000000000000004,ERR1513777
0.02246086895486769,0.02675493750724399,2826,1639,g__Erysipelatoclostridium,0.30000000000000004,ERR1513777
0.1771601038815189,0.21102957348058554,1986,1472,g__Faecalibacterium,0.30000000000000004,ERR1513777
0.03607777075875623,0.04297511850951327,1369,1170,g__Lachnospira,0.30000000000000004,ERR1513777
0.057134835403944685,0.0680578725223105,2526,1594,g__Odoribacter,0.30000000000000004,ERR1513777
0.11953393696918647,0.14238640583789602,2879,1747,g__Parabacteroides,0.30000000000000004,ERR1513777
0.019091738611637536,0.022741695034293012,1019,945,g__Phascolarctobacterium,0.30000000000000004,ERR1513777
0.11995507826209026,0.14288808366175274,2712,1656,g__Phocaeicola,0.30000000000000004,ERR1513777
0.015161086544535692,0.012039726655528984,2274,1386,g__Akkermansia,0.2,ERR1513777
0.09735382887625464,0.07731049888761587,2650,1613,g__Alistipes,0.2,ERR1513777
0.16122692496665963,0.12803332052276245,3293,1883,g__Bacteroides,0.2,ERR1513777
0.025900189513581806,0.02056782559936646,2808,1732,g__Blautia,0.2,ERR1513777
0.14894363725696638,0.11827893188314312,1895,1399,g__Butyrivibrio,0.2,ERR1513777
0.02246086895486769,0.017836596974189482,2826,1639,g__Erysipelatoclostridium,0.2,ERR1513777
0.1771601038815189,0.14068615586134672,1986,1472,g__Faecalibacterium,0.2,ERR1513777
0.03607777075875623,0.02865003339990502,1369,1170,g__Lachnospira,0.2,ERR1513777
0.057134835403944685,0.0453718429198647,2526,1594,g__Odoribacter,0.2,ERR1513777
0.11953393696918647,0.09492413865418577,2879,1747,g__Parabacteroides,0.2,ERR1513777
0.019091738611637536,0.015163602431666534,1019,945,g__Phascolarctobacterium,0.2,ERR1513777
0.11995507826209026,0.0952585737055785,2712,1656,g__Phocaeicola,0.2,ERR1513777
0.015161086544535692,0.006019859009838023,2274,1386,g__Akkermansia,0.1,ERR1513777
0.09735382887625464,0.038655302282814406,2650,1613,g__Alistipes,0.1,ERR1513777
0.16122692496665963,0.06401672189329685,3293,1883,g__Bacteroides,0.1,ERR1513777
0.025900189513581806,0.010283926452891442,2808,1732,g__Blautia,0.1,ERR1513777
0.14894363725696638,0.05913954433222217,1895,1399,g__Butyrivibrio,0.1,ERR1513777
0.02246086895486769,0.008918310425423976,2826,1639,g__Erysipelatoclostridium,0.1,ERR1513777
0.1771601038815189,0.07034317579874852,1986,1472,g__Faecalibacterium,0.1,ERR1513777
0.03607777075875623,0.014325036323211884,1369,1170,g__Lachnospira,0.1,ERR1513777
0.057134835403944685,0.022685952413217372,2526,1594,g__Odoribacter,0.1,ERR1513777
0.11953393696918647,0.04746213510801818,2879,1747,g__Parabacteroides,0.1,ERR1513777
0.019091738611637536,0.00758048666097583,1019,945,g__Phascolarctobacterium,0.1,ERR1513777
0.11995507826209026,0.04762935335535457,2712,1656,g__Phocaeicola,0.1,ERR1513777
0.021409455842997322,0.0,2274,1386,g__Akkermansia,,ERR1513961
0.052780255724055904,9.332520197376612,2650,1613,g__Alistipes,,ERR1513961
0.08771929824561403,0.0,3293,1883,g__Bacteroides,,ERR1513961
0.07686589354742789,0.0,2808,1732,g__Blautia,,ERR1513961
0.04787392209336901,0.0,1187,1056,g__Dialister,,ERR1513961
0.01561106155218555,0.0,2368,1614,g__Dorea,,ERR1513961
0.01650312221231044,0.0,2826,1639,g__Erysipelatoclostridium,,ERR1513961
0.15283972643473087,2.2483405858722366e-12,1986,1472,g__Faecalibacterium,,ERR1513961
0.018435920309247695,0.0,2982,1876,g__Lachnoclostridium,,ERR1513961
0.015462384775498066,0.0,2681,1578,g__Mediterraneibacter,,ERR1513961
0.3305084745762712,0.0,2712,1656,g__Phocaeicola,,ERR1513961
0.163990484686292,0.0,2779,1788,g__Ruminococcus,,ERR1513961
0.021409455842997322,0.0,2274,1386,g__Akkermansia,1.0,ERR1513961
0.052780255724055904,0.14758894637440043,2650,1613,g__Alistipes,1.0,ERR1513961
0.08771929824561403,0.24255213545897322,3293,1883,g__Bacteroides,1.0,ERR1513961
0.07686589354742789,0.2087924690831942,2808,1732,g__Blautia,1.0,ERR1513961
0.04787392209336901,0.13377136027997324,1187,1056,g__Dialister,1.0,ERR1513961
0.01561106155218555,0.04086480838464289,2368,1614,g__Dorea,1.0,ERR1513961
0.01650312221231044,0.04551529564457442,2826,1639,g__Erysipelatoclostridium,1.0,ERR1513961
0.15283972643473087,0.0006880197909640685,1986,1472,g__Faecalibacterium,1.0,ERR1513961
0.018435920309247695,0.04842930092705055,2982,1876,g__Lachnoclostridium,1.0,ERR1513961
0.015462384775498066,0.04260603973979584,2681,1578,g__Mediterraneibacter,1.0,ERR1513961
0.3305084745762712,0.9154153410504084,2712,1656,g__Phocaeicola,1.0,ERR1513961
0.163990484686292,0.1350278612364978,2779,1788,g__Ruminococcus,1.0,ERR1513961
0.021409455842997322,-0.0,2274,1386,g__Akkermansia,0.9,ERR1513961
0.052780255724055904,0.20208053990577143,2650,1613,g__Alistipes,0.9,ERR1513961
0.08771929824561403,0.2286603611759154,3293,1883,g__Bacteroides,0.9,ERR1513961
0.07686589354742789,0.14679985790205757,2808,1732,g__Blautia,0.9,ERR1513961
0.04787392209336901,0.1791068979941058,1187,1056,g__Dialister,0.9,ERR1513961
0.01561106155218555,0.030015828817840026,2368,1614,g__Dorea,0.9,ERR1513961
0.01650312221231044,0.03172300589843801,2826,1639,g__Erysipelatoclostridium,0.9,ERR1513961
0.15283972643473087,0.2069262524145471,1986,1472,g__Faecalibacterium,0.9,ERR1513961
0.018435920309247695,0.0364703569901596,2982,1876,g__Lachnoclostridium,0.9,ERR1513961
0.015462384775498066,0.032538932218819656,2681,1578,g__Mediterraneibacter,0.9,ERR1513961
0.3305084745762712,0.8936868416840326,2712,1656,g__Phocaeicola,0.9,ERR1513961
0.163990484686292,-0.0,2779,1788,g__Ruminococcus,0.9,ERR1513961
0.021409455842997322,0.0,2274,1386,g__Akkermansia,0.8,ERR1513961
0.052780255724055904,0.14863024896657956,2650,1613,g__Alistipes,0.8,ERR1513961
0.08771929824561403,0.19801723997078982,3293,1883,g__Bacteroides,0.8,ERR1513961
0.07686589354742789,0.14896864801755672,2808,1732,g__Blautia,0.8,ERR1513961
0.04787392209336901,0.13335072978369422,1187,1056,g__Dialister,0.8,ERR1513961
0.01561106155218555,0.03034342269972898,2368,1614,g__Dorea,0.8,ERR1513961
0.01650312221231044,0.03207581912985074,2826,1639,g__Erysipelatoclostridium,0.8,ERR1513961
0.15283972643473087,0.29475398266499403,1986,1472,g__Faecalibacterium,0.8,ERR1513961
0.018435920309247695,0.03632612616529053,2982,1876,g__Lachnoclostridium,0.8,ERR1513961
0.015462384775498066,0.031348075500609154,2681,1578,g__Mediterraneibacter,0.8,ERR1513961
0.3305084745762712,0.7607630867232824,2712,1656,g__Phocaeicola,0.8,ERR1513961
0.163990484686292,0.1825213581553532,2779,1788,g__Ruminococcus,0.8,ERR1513961
0.021409455842997322,0.0399715369902348,2274,1386,g__Akkermansia,0.7000000000000001,ERR1513961
0.052780255724055904,0.1026354513677594,2650,1613,g__Alistipes,0.7000000000000001,ERR1513961
0.08771929824561403,0.16856493692489594,3293,1883,g__Bacteroides,0.7000000000000001,ERR1513961
0.07686589354742789,0.14669979566236938,2808,1732,g__Blautia,0.7000000000000001,ERR1513961
0.04787392209336901,0.09309475538539365,1187,1056,g__Dialister,0.7000000000000001,ERR1513961
0.01561106155218555,0.029796410541930173,2368,1614,g__Dorea,0.7000000000000001,ERR1513961
0.01650312221231044,0.031499365886213014,2826,1639,g__Erysipelatoclostridium,0.7000000000000001,ERR1513961
0.15283972643473087,0.2916243253376178,1986,1472,g__Faecalibacterium,0.7000000000000001,ERR1513961
0.018435920309247695,0.035208541462269996,2982,1876,g__Lachnoclostridium,0.7000000000000001,ERR1513961
0.015462384775498066,0.02956679605363646,2681,1578,g__Mediterraneibacter,0.7000000000000001,ERR1513961
0.3305084745762712,0.6357224926628732,2712,1656,g__Phocaeicola,0.7000000000000001,ERR1513961
0.163990484686292,0.31290062604025026,2779,1788,g__Ruminococcus,0.7000000000000001,ERR1513961
0.021409455842997322,0.0352067025267595,2274,1386,g__Akkermansia,0.6,ERR1513961
0.052780255724055904,0.08679401962622657,2650,1613,g__Alistipes,0.6,ERR1513961
0.08771929824561403,0.144249219967407,3293,1883,g__Bacteroides,0.6,ERR1513961
0.07686589354742789,0.12640143085705202,2808,1732,g__Blautia,0.6,ERR1513961
0.04787392209336901,0.07872584820173038,1187,1056,g__Dialister,0.6,ERR1513961
0.01561106155218555,0.025671469326558626,2368,1614,g__Dorea,0.6,ERR1513961
0.01650312221231044,0.02713842678590106,2826,1639,g__Erysipelatoclostridium,0.6,ERR1513961
0.15283972643473087,0.25133592068914384,1986,1472,g__Faecalibacterium,0.6,ERR1513961
0.018435920309247695,0.03031678461979196,2982,1876,g__Lachnoclostridium,0.6,ERR1513961
0.015462384775498066,0.025426975813656418,2681,1578,g__Mediterraneibacter,0.6,ERR1513961
0.3305084745762712,0.5435016643154931,2712,1656,g__Phocaeicola,0.6,ERR1513961
0.163990484686292,0.2696726475570687,2779,1788,g__Ruminococcus,0.6,ERR1513961
0.021409455842997322,0.029336363153761622,2274,1386,g__Akkermansia,0.5,ERR1513961
0.052780255724055904,0.07233009276277165,2650,1613,g__Alistipes,0.5,ERR1513961
0.08771929824561403,0.12021009742636606,3293,1883,g__Bacteroides,0.5,ERR1513961
0.07686589354742789,0.10533688458920891,2808,1732,g__Blautia,0.5,ERR1513961
0.04787392209336901,0.0655998715829308,1187,1056,g__Dialister,0.5,ERR1513961
0.01561106155218555,0.02139340775202208,2368,1614,g__Dorea,0.5,ERR1513961
0.01650312221231044,0.02261588247453329,2826,1639,g__Erysipelatoclostridium,0.5,ERR1513961
0.15283972643473087,0.20941845597756634,1986,1472,g__Faecalibacterium,0.5,ERR1513961
0.018435920309247695,0.025264597862960793,2982,1876,g__Lachnoclostridium,0.5,ERR1513961
0.015462384775498066,0.02118947294577168,2681,1578,g__Mediterraneibacter,0.5,ERR1513961
0.3305084745762712,0.4529246619666814,2712,1656,g__Phocaeicola,0.5,ERR1513961
0.163990484686292,0.2247325177752719,2779,1788,g__Ruminococcus,0.5,ERR1513961
0.021409455842997322,0.023354610980398306,2274,1386,g__Akkermansia,0.4,ERR1513961
0.052780255724055904,0.05757565333388578,2650,1613,g__Alistipes,0.4,ERR1513961
0.08771929824561403,0.09568908049125983,3293,1883,g__Bacteroides,0.4,ERR1513961
0.07686589354742789,0.08384964033196828,2808,1732,g__Blautia,0.4,ERR1513961
0.04787392209336901,0.05222356958086193,1187,1056,g__Dialister,0.4,ERR1513961
0.01561106155218555,0.01702942384750449,2368,1614,g__Dorea,0.4,ERR1513961
0.01650312221231044,0.0180023099088529,2826,1639,g__Erysipelatoclostridium,0.4,ERR1513961
0.15283972643473087,0.16672616506451127,1986,1472,g__Faecalibacterium,0.4,ERR1513961
0.018435920309247695,0.020110935880958834,2982,1876,g__Lachnoclostridium,0.4,ERR1513961
0.015462384775498066,0.01686716744442447,2681,1578,g__Mediterraneibacter,0.4,ERR1513961
0.3305084745762712,0.3605371326398016,2712,1656,g__Phocaeicola,0.4,ERR1513961
0.163990484686292,0.1788900415765869,2779,1788,g__Ruminococcus,0.4,ERR1513961
0.021409455842997322,0.01760195940068079,2274,1386,g__Akkermansia,0.30000000000000004,ERR1513961
0.052780255724055904,0.0433970712403123,2650,1613,g__Alistipes,0.30000000000000004,ERR1513961
0.08771929824561403,0.07212464366106552,3293,1883,g__Bacteroides,0.30000000000000004,ERR1513961
0.07686589354742789,0.06320080463576332,2808,1732,g__Blautia,0.30000000000000004,ERR1513961
0.04787392209336901,0.039360080595624236,1187,1056,g__Dialister,0.30000000000000004,ERR1513961
0.01561106155218555,0.012835753502517484,2368,1614,g__Dorea,0.30000000000000004,ERR1513961
0.01650312221231044,0.013569225231077857,2826,1639,g__Erysipelatoclostridium,0.30000000000000004,ERR1513961
0.15283972643473087,0.125668142212741,1986,1472,g__Faecalibacterium,0.30000000000000004,ERR1513961
0.018435920309247695,0.015158413759846385,2982,1876,g__Lachnoclostridium,0.30000000000000004,ERR1513961
0.015462384775498066,0.012713512112073251,2681,1578,g__Mediterraneibacter,0.30000000000000004,ERR1513961
0.3305084745762712,0.2717512270715949,2712,1656,g__Phocaeicola,0.30000000000000004,ERR1513961
0.163990484686292,0.13483652557112424,2779,1788,g__Ruminococcus,0.30000000000000004,ERR1513961
0.021409455842997322,0.011617451471925274,2274,1386,g__Akkermansia,0.2,ERR1513961
0.052780255724055904,0.02863961966459924,2650,1613,g__Alistipes,0.2,ERR1513961
0.08771929824561403,0.047598242175964416,3293,1883,g__Bacteroides,0.2,ERR1513961
0.07686589354742789,0.041708965878091954,2808,1732,g__Blautia,0.2,ERR1513961
0.04787392209336901,0.025977345116976372,1187,1056,g__Dialister,0.2,ERR1513961
0.01561106155218555,0.008470872158059726,2368,1614,g__Dorea,0.2,ERR1513961
0.01650312221231044,0.008954596672200993,2826,1639,g__Erysipelatoclostridium,0.2,ERR1513961
0.15283972643473087,0.08293388471295345,1986,1472,g__Faecalibacterium,0.2,ERR1513961
0.018435920309247695,0.01000369843278751,2982,1876,g__Lachnoclostridium,0.2,ERR1513961
0.015462384775498066,0.008390197295232703,2681,1578,g__Mediterraneibacter,0.2,ERR1513961
0.3305084745762712,0.17934049218944695,2712,1656,g__Phocaeicola,0.2,ERR1513961
0.163990484686292,0.08898450827827928,2779,1788,g__Ruminococcus,0.2,ERR1513961
0.021409455842997322,0.005867666860538047,2274,1386,g__Akkermansia,0.1,ERR1513961
0.052780255724055904,0.014465679069028308,2650,1613,g__Alistipes,0.1,ERR1513961
0.08771929824561403,0.02404155029063365,3293,1883,g__Bacteroides,0.1,ERR1513961
0.07686589354742789,0.021066918534559623,2808,1732,g__Blautia,0.1,ERR1513961
0.04787392209336901,0.013120686372479583,1187,1056,g__Dialister,0.1,ERR1513961
0.01561106155218555,0.004278581143655309,2368,1614,g__Dorea,0.1,ERR1513961
0.01650312221231044,0.004523071482754369,2826,1639,g__Erysipelatoclostridium,0.1,ERR1513961
0.15283972643473087,0.041889346778978015,1986,1472,g__Faecalibacterium,0.1,ERR1513961
0.018435920309247695,0.005052800565753417,2982,1876,g__Lachnoclostridium,0.1,ERR1513961
0.015462384775498066,0.004237820500746237,2681,1578,g__Mediterraneibacter,0.1,ERR1513961
0.3305084745762712,0.09058367557232412,2712,1656,g__Phocaeicola,0.1,ERR1513961
0.163990484686292,0.04494547630329388,2779,1788,g__Ruminococcus,0.1,ERR1513961
0.0225162081654109,0.0,2274,1386,g__Akkermansia,,ERR1513889
0.019887857017697564,24.658742299912316,2650,1613,g__Alistipes,,ERR1513889
0.0848957420711407,0.0,3293,1883,g__Bacteroides,,ERR1513889
0.05344314000350446,0.0,2235,1371,g__Barnesiella,,ERR1513889
0.07175398633257403,0.0,3108,1734,g__Bifidobacterium,,ERR1513889
0.04678465042929735,0.0,2808,1732,g__Blautia,,ERR1513889
0.016996670755212894,0.0,1187,1056,g__Dialister,,ERR1513889
0.09024005607149115,3.747234309787065e-13,1986,1472,g__Faecalibacterium,,ERR1513889
0.014893989837042227,0.0,1207,1105,g__Flavonifractor,,ERR1513889
0.019099351673383565,0.0,2982,1876,g__Lachnoclostridium,,ERR1513889
0.04091466619940424,0.0,2227,1546,g__Lactobacillus,,ERR1513889
0.12151743472927982,0.0,2879,1747,g__Parabacteroides,,ERR1513889
0.019712633607850007,0.10973758068250089,1080,1019,g__Parasutterella,,ERR1513889
0.2605572104433152,0.0,2712,1656,g__Phocaeicola,,ERR1513889
0.02365516032942001,0.0,2357,1567,g__Roseburia,,ERR1513889
0.09313124233397581,0.0,2779,1788,g__Ruminococcus,,ERR1513889
0.0225162081654109,-0.0,2274,1386,g__Akkermansia,1.0,ERR1513889
0.019887857017697564,0.08238658283983939,2650,1613,g__Alistipes,1.0,ERR1513889
0.0848957420711407,0.17466697333517167,3293,1883,g__Bacteroides,1.0,ERR1513889
0.05344314000350446,0.2213728533983904,2235,1371,g__Barnesiella,1.0,ERR1513889
0.07175398633257403,0.2940942577546706,3108,1734,g__Bifidobacterium,1.0,ERR1513889
0.04678465042929735,-0.0,2808,1732,g__Blautia,1.0,ERR1513889
0.016996670755212894,0.07040422231692808,1187,1056,g__Dialister,1.0,ERR1513889
0.09024005607149115,8.750915191077776e-13,1986,1472,g__Faecalibacterium,1.0,ERR1513889
0.014893989837042227,-0.0,1207,1105,g__Flavonifractor,1.0,ERR1513889
0.019099351673383565,-0.0,2982,1876,g__Lachnoclostridium,1.0,ERR1513889
0.04091466619940424,-0.0,2227,1546,g__Lactobacillus,1.0,ERR1513889
0.12151743472927982,0.4974549789518066,2879,1747,g__Parabacteroides,1.0,ERR1513889
0.019712633607850007,0.08165431804745234,1080,1019,g__Parasutterella,1.0,ERR1513889
0.2605572104433152,1.0633715810436564,2712,1656,g__Phocaeicola,1.0,ERR1513889
0.02365516032942001,-5.061912681583198e-15,2357,1567,g__Roseburia,1.0,ERR1513889
0.09313124233397581,-0.0,2779,1788,g__Ruminococcus,1.0,ERR1513889
0.0225162081654109,-0.0,2274,1386,g__Akkermansia,0.9,ERR1513889
0.019887857017697564,0.10335472306480005,2650,1613,g__Alistipes,0.9,ERR1513889
0.0848957420711407,0.3099541038146544,3293,1883,g__Bacteroides,0.9,ERR1513889
0.05344314000350446,0.2732461349425559,2235,1371,g__Barnesiella,0.9,ERR1513889
0.07175398633257403,0.3281401510481075,3108,1734,g__Bifidobacterium,0.9,ERR1513889
0.04678465042929735,0.08589077577493588,2808,1732,g__Blautia,0.9,ERR1513889
0.016996670755212894,0.08653202015482335,1187,1056,g__Dialister,0.9,ERR1513889
0.09024005607149115,-7.324440664886269e-13,1986,1472,g__Faecalibacterium,0.9,ERR1513889
0.014893989837042227,-0.0,1207,1105,g__Flavonifractor,0.9,ERR1513889
0.019099351673383565,0.05450718747356098,2982,1876,g__Lachnoclostridium,0.9,ERR1513889
0.04091466619940424,-0.0,2227,1546,g__Lactobacillus,0.9,ERR1513889
0.12151743472927982,0.4670382618456867,2879,1747,g__Parabacteroides,0.9,ERR1513889
0.019712633607850007,0.09445106036424507,1080,1019,g__Parasutterella,0.9,ERR1513889
0.2605572104433152,0.9837411008386477,2712,1656,g__Phocaeicola,0.9,ERR1513889
0.02365516032942001,0.06755356416770335,2357,1567,g__Roseburia,0.9,ERR1513889
0.09313124233397581,-0.0,2779,1788,g__Ruminococcus,0.9,ERR1513889
0.0225162081654109,-0.0,2274,1386,g__Akkermansia,0.8,ERR1513889
0.019887857017697564,0.07661084557835078,2650,1613,g__Alistipes,0.8,ERR1513889
0.0848957420711407,0.275746018776737,3293,1883,g__Bacteroides,0.8,ERR1513889
0.05344314000350446,0.204738012364707,2235,1371,g__Barnesiella,0.8,ERR1513889
0.07175398633257403,0.2588946857451462,3108,1734,g__Bifidobacterium,0.8,ERR1513889
0.04678465042929735,0.1358367624736634,2808,1732,g__Blautia,0.8,ERR1513889
0.016996670755212894,0.06500687329489659,1187,1056,g__Dialister,0.8,ERR1513889
0.09024005607149115,0.26111165900268873,1986,1472,g__Faecalibacterium,0.8,ERR1513889
0.014893989837042227,-0.0,1207,1105,g__Flavonifractor,0.8,ERR1513889
0.019099351673383565,0.05602357495573824,2982,1876,g__Lachnoclostridium,0.8,ERR1513889
0.04091466619940424,-0.0,2227,1546,g__Lactobacillus,0.8,ERR1513889
0.12151743472927982,0.4038002291150015,2879,1747,g__Parabacteroides,0.8,ERR1513889
0.019712633607850007,0.07313773727147242,1080,1019,g__Parasutterella,0.8,ERR1513889
0.2605572104433152,0.8589284823957701,2712,1656,g__Phocaeicola,0.8,ERR1513889
0.02365516032942001,0.06946437232599073,2357,1567,g__Roseburia,0.8,ERR1513889
0.09313124233397581,0.19517293492482346,2779,1788,g__Ruminococcus,0.8,ERR1513889
0.0225162081654109,0.0634432577485964,2274,1386,g__Akkermansia,0.7000000000000001,ERR1513889
0.019887857017697564,0.05759517095538207,2650,1613,g__Alistipes,0.7000000000000001,ERR1513889
0.0848957420711407,0.24144465523622363,3293,1883,g__Bacteroides,0.7000000000000001,ERR1513889
0.05344314000350446,0.1547709047756324,2235,1371,g__Barnesiella,0.7000000000000001,ERR1513889
0.07175398633257403,0.2062909307926083,3108,1734,g__Bifidobacterium,0.7000000000000001,ERR1513889
0.04678465042929735,0.13166437529651104,2808,1732,g__Blautia,0.7000000000000001,ERR1513889
0.016996670755212894,0.04922223231430159,1187,1056,g__Dialister,0.7000000000000001,ERR1513889
0.09024005607149115,0.2538629026301984,1986,1472,g__Faecalibacterium,0.7000000000000001,ERR1513889
0.014893989837042227,0.04181166547176753,1207,1105,g__Flavonifractor,0.7000000000000001,ERR1513889
0.019099351673383565,0.053804586912469476,2982,1876,g__Lachnoclostridium,0.7000000000000001,ERR1513889
0.04091466619940424,0.11510045282870422,2227,1546,g__Lactobacillus,0.7000000000000001,ERR1513889
0.12151743472927982,0.346394608852548,2879,1747,g__Parabacteroides,0.7000000000000001,ERR1513889
0.019712633607850007,0.05708764490521066,1080,1019,g__Parasutterella,0.7000000000000001,ERR1513889
0.2605572104433152,0.7420988087040595,2712,1656,g__Phocaeicola,0.7000000000000001,ERR1513889
0.02365516032942001,0.06663931174964206,2357,1567,g__Roseburia,0.7000000000000001,ERR1513889
0.09313124233397581,0.26198498780176827,2779,1788,g__Ruminococcus,0.7000000000000001,ERR1513889
0.0225162081654109,0.05475056959832835,2274,1386,g__Akkermansia,0.6,ERR1513889
0.019887857017697564,0.048360810941433706,2650,1613,g__Alistipes,0.6,ERR1513889
0.0848957420711407,0.206438808307886,3293,1883,g__Bacteroides,0.6,ERR1513889
0.05344314000350446,0.1299529476686833,2235,1371,g__Barnesiella,0.6,ERR1513889
0.07175398633257403,0.17448239110934302,3108,1734,g__Bifidobacterium,0.6,ERR1513889
0.04678465042929735,0.1137650779118148,2808,1732,g__Blautia,0.6,ERR1513889
0.016996670755212894,0.04133038109741912,1187,1056,g__Dialister,0.6,ERR1513889
0.09024005607149115,0.21943451059323366,1986,1472,g__Faecalibacterium,0.6,ERR1513889
0.014893989837042227,0.036176247899454846,1207,1105,g__Flavonifractor,0.6,ERR1513889
0.019099351673383565,0.046443422260374755,2982,1876,g__Lachnoclostridium,0.6,ERR1513889
0.04091466619940424,0.09949114525822997,2227,1546,g__Lactobacillus,0.6,ERR1513889
0.12151743472927982,0.2954908131332623,2879,1747,g__Parabacteroides,0.6,ERR1513889
0.019712633607850007,0.04793300748062082,1080,1019,g__Parasutterella,0.6,ERR1513889
0.2605572104433152,0.6335904162699915,2712,1656,g__Phocaeicola,0.6,ERR1513889
0.02365516032942001,0.057521638815471794,2357,1567,g__Roseburia,0.6,ERR1513889
0.09313124233397581,0.2264649312930071,2779,1788,g__Ruminococcus,0.6,ERR1513889
0.0225162081654109,0.04572585176085716,2274,1386,g__Akkermansia,0.5,ERR1513889
0.019887857017697564,0.04038883006550533,2650,1613,g__Alistipes,0.5,ERR1513889
0.0848957420711407,0.17240831351560398,3293,1883,g__Bacteroides,0.5,ERR1513889
0.05344314000350446,0.10853264427961146,2235,1371,g__Barnesiella,0.5,ERR1513889
0.07175398633257403,0.14572001596046152,3108,1734,g__Bifidobacterium,0.5,ERR1513889
0.04678465042929735,0.0950115981492134,2808,1732,g__Blautia,0.5,ERR1513889
0.016996670755212894,0.03451650840171817,1187,1056,g__Dialister,0.5,ERR1513889
0.09024005607149115,0.18326207209084702,1986,1472,g__Faecalibacterium,0.5,ERR1513889
0.014893989837042227,0.030244162189060037,1207,1105,g__Flavonifractor,0.5,ERR1513889
0.019099351673383565,0.03878744698137064,2982,1876,g__Lachnoclostridium,0.5,ERR1513889
0.04091466619940424,0.08309064825654947,2227,1546,g__Lactobacillus,0.5,ERR1513889
0.12151743472927982,0.24678038981560152,2879,1747,g__Parabacteroides,0.5,ERR1513889
0.019712633607850007,0.04002055794755804,1080,1019,g__Parasutterella,0.5,ERR1513889
0.2605572104433152,0.5291459994563802,2712,1656,g__Phocaeicola,0.5,ERR1513889
0.02365516032942001,0.04803954564877373,2357,1567,g__Roseburia,0.5,ERR1513889
0.09313124233397581,0.1891335915826226,2779,1788,g__Ruminococcus,0.5,ERR1513889
0.0225162081654109,0.0364183889250625,2274,1386,g__Akkermansia,0.4,ERR1513889
0.019887857017697564,0.03216834046161347,2650,1613,g__Alistipes,0.4,ERR1513889
0.0848957420711407,0.13731768662238933,3293,1883,g__Bacteroides,0.4,ERR1513889
0.05344314000350446,0.08644052079069026,2235,1371,g__Barnesiella,0.4,ERR1513889
0.07175398633257403,0.1160610160379848,3108,1734,g__Bifidobacterium,0.4,ERR1513889
0.04678465042929735,0.0756735376983812,2808,1732,g__Blautia,0.4,ERR1513889
0.016996670755212894,0.027491882617146107,1187,1056,g__Dialister,0.4,ERR1513889
0.09024005607149115,0.14596206855240768,1986,1472,g__Faecalibacterium,0.4,ERR1513889
0.014893989837042227,0.024058442067144394,1207,1105,g__Flavonifractor,0.4,ERR1513889
0.019099351673383565,0.030892943946256822,2982,1876,g__Lachnoclostridium,0.4,ERR1513889
0.04091466619940424,0.06617889007906479,2227,1546,g__Lactobacillus,0.4,ERR1513889
0.12151743472927982,0.19655271214755404,2879,1747,g__Parabacteroides,0.4,ERR1513889
0.019712633607850007,0.031883107436709614,1080,1019,g__Parasutterella,0.4,ERR1513889
0.2605572104433152,0.4214476545890639,2712,1656,g__Phocaeicola,0.4,ERR1513889
0.02365516032942001,0.03826187628694787,2357,1567,g__Roseburia,0.4,ERR1513889
0.09313124233397581,0.15063852342012085,2779,1788,g__Ruminococcus,0.4,ERR1513889
0.0225162081654109,0.027435376889027592,2274,1386,g__Akkermansia,0.30000000000000004,ERR1513889
0.019887857017697564,0.024233230610619556,2650,1613,g__Alistipes,0.30000000000000004,ERR1513889
0.0848957420711407,0.10344483134854483,3293,1883,g__Bacteroides,0.30000000000000004,ERR1513889
0.05344314000350446,0.06511965503247998,2235,1371,g__Barnesiella,0.30000000000000004,ERR1513889
0.07175398633257403,0.08743177423989738,3108,1734,g__Bifidobacterium,0.30000000000000004,ERR1513889
